OTU	Size	Taxonomy
HTCC	0.138587351872564	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;HTCC2188;HTCC
HTCC2207	0.120058353791763	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alteromonadaceae;HTCC2207
Hydrocarboniphaga	0.000306862959947067	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Hydrocarboniphaga
Hydrogenophaga	0.00475378464304101	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hydrogenophaga
Hydrogenophilus	0.04439058277593	Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Hydrogenophilus
Hylemonella	0.0398864517967916	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Hylemonella
Hymenobacter	0.0189802103783049	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Hymenobacter
Hyphomicrobium	0.0492492180516315	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium
Hyphomonas	0.000544293151889387	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Hyphomonas
Iamia	0.00225399237892408	Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Iamiaceae;Iamia
Ideonella	0.000387520383731269	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Ideonella
Idiomarina	6.71700632328641e-06	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina
Ignatzschineria	1.79390528569027e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Ignatzschineria
Ignavibacterium	0.010402207150138	Bacteria;Chlorobi;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium
Inquilinus	0.00190692371356064	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Inquilinus
Iodobacter	4.89640270575945e-05	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Iodobacter
Isoptericola	0.000195943171580144	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Promicromonosporaceae;Isoptericola
J2_29	0.0132365759657244	Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;J2_29
Janibacter	0.00206251936866133	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Janibacter
Jannaschia	2.86339906118336e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia
Janthinobacterium	0.00986916614589622	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium
Jeotgalicoccus	0.000115622380935977	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus
JG37_AG_70	0.000206447619890512	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;JG37_AG_70
Jiangella	2.72698676987692e-05	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Jiangella
Johnsonella	0.000865934706241079	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Johnsonella
Jonesia	0.000167505273917134	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Jonesiaceae;Jonesia
Jonquetella	1.21755258636167e-05	Bacteria;Synergistetes;Synergistia;Synergistales;Dethiosulfovibrionaceae;Jonquetella
Kaistella	8.44778567169053e-05	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Kaistella
Kaistia	0.000792278655284581	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Kaistia
Kaistobacter	0.0878068807117365	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Kaistobacter
Kangiella	0.00316892225725905	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;Kangiella
Ketogulonicigenium	2.10618169811943e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ketogulonicigenium
Kibdelosporangium	0.000528645002969257	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinosynnemataceae;Kibdelosporangium
Kiloniella	1.06869459405048e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Kiloniella
Kineococcus	0.000650886658203279	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;Kineococcus
Kineosporia	0.000853841305071274	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;Kineosporia
Kingella	0.150446613451625	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Kingella
Kitasatospora	0.000179024857516816	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Kitasatospora
Klebsiella	0.0222430030541342	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella
Knoellia	0.00175658843837336	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Knoellia
Kocuria	0.0313326098635481	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Kocuria
Kordia	0.000181217539952594	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Kordia
Kordiimonas	0.00782323014822343	Bacteria;Proteobacteria;Alphaproteobacteria;Kordiimonadales;Kordiimonadaceae;Kordiimonas
Kouleothrix	2.93140985964193e-05	Bacteria;Chloroflexi;Chloroflexi;Roseiflexales;Kouleothrixaceae;Kouleothrix
Kribbella	0.00594177403034099	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Kribbella
KSA2	0.0104189048137387	Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;KSA2
Kurthia	0.000455989255415212	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Kurthia
Kushneria	2.97021303510157e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Kushneria
Kutzneria	0.00115357153422839	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinosynnemataceae;Kutzneria
Kytococcus	0.000710428171475799	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Kytococcus
Labrenzia	0.000520470685103731	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobacteraceae;Labrenzia
Labrys	0.00748235312251923	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Labrys
Lachnobacterium	0.0101209233457794	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnobacterium
Lachnospira	0.104964274474581	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira
Lacinutrix	0.0141532186491391	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Lacinutrix
Lactobacillus	0.00982970146144225	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
Lactococcus	0.000291792053755108	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
Lamprocystis	0.000568337234286223	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Lamprocystis
Lampropedia	0.00023643399111525	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Lampropedia
Laribacter	0.0035276543795593	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Laribacter
Lautropia	0.0205431473526054	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia
LCP_6	0.0208720864594111	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Thermodesulfovibrionaceae;LCP_6
LE30	4.53857053604318e-05	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;LE30
Leclercia	4.10876859117498e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Leclercia
Leeuwenhoekiella	4.8903445874194e-05	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella
Legionella	0.00903999088936206	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella
Lentibacillus	0.000256579145556924	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lentibacillus
Lentisphaera	0.000836087905690562	Bacteria;Lentisphaerae;Lentisphaerae;Lentisphaerales;Lentisphaeraceae;Lentisphaera
Leptolyngbya	0.00182463110516509	Bacteria;Cyanobacteria;Synechococcophycideae;Pseudanabaenales;Pseudanabaenaceae;Leptolyngbya
Leptonema	3.70648993595445e-05	Bacteria;Spirochaetes;Leptospirae;Leptospirales;Leptospiraceae;Leptonema
Leptospira	5.05908828110833e-05	Bacteria;Spirochaetes;Leptospirae;Leptospirales;Leptospiraceae;Leptospira
Leptothrix	0.00214831051119313	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Leptothrix
Leptotrichia	0.0592044352198683	Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales;Fusobacteriaceae;Leptotrichia
Leucobacter	0.00118163642636369	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Leucobacter
Leuconostoc	0.00114612223783919	Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc
Leucothrix	0.00278331867958429	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Leucothrix
Levilinea	0.00182225378673452	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae;Levilinea
Lewinella	0.011337216599047	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Saprospiraceae;Lewinella
Limnobacter	0.00025686902148002	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter
Limnohabitans	0.0928253873880177	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans
Limnothrix	1.25284595352766e-05	Bacteria;Cyanobacteria;Synechococcophycideae;Pseudanabaenales;Pseudanabaenaceae;Limnothrix
Listeria	3.14373261186461e-05	Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria
Litincola	0.000869399073944411	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litincolaceae;Litincola
Loktanella	0.0341504089080095	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella
LP2A	1.44244918332137e-05	Bacteria;Verrucomicrobia;Methylacidiphilae;Methylacidiphilales;Methylacidiphilaceae;LP2A
Luedemannella	0.00162654787790798	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;Luedemannella
Luteibacter	0.000811873743487953	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteibacter
Luteimonas	0.00294162482204016	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas
Luteolibacter	0.367622385911663	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter
Lutibacterium	0.00865700970371316	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Lutibacterium
Lutimonas	9.15199812953899e-06	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Lutimonas
Lysinibacillus	0.00368888676575163	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus
Lysobacter	0.0164338733744667	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
Macrococcus	0.000119696385425873	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Macrococcus
Magnetococcus	9.93297112817853e-06	Bacteria;Proteobacteria;NA;NA;NA;Magnetococcus
Magnetospirillum	0.000838935038391466	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum
Malikia	9.05992531920505e-06	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Malikia
Mannheimia	4.88090558386175e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Mannheimia
Maribacter	7.39414210740009e-05	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Maribacter
Maribius	0.00113463881844129	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Maribius
Maricaulis	0.00125990540944135	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Maricaulis
Marichromatium	0.000594951564281383	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Marichromatium
Marinibacillus	3.5447215798245e-05	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Marinibacillus
Marinobacter	0.0036874797951701	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alteromonadaceae;Marinobacter
Marinobacterium	0.0111622151358619	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium
Marinococcus	0.000917845310498489	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Marinococcus
Marinomonas	0.00488648948088648	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas
Marinospirillum	7.76770130548239e-06	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinospirillum
Marinovum	0.000259478357752204	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marinovum
Mariprofundus	0.223267462799733	Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales;Mariprofundaceae;Mariprofundus
Marivita	0.000414743898993291	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marivita
Marmoricola	0.00119738341520008	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Marmoricola
Martelella	0.000967168204404169	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Martelella
Massilia	0.0432339366268842	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
MC18	0.755415155550741	Bacteria;Verrucomicrobia;Spartobacteria;Spartobacteriales;Spartobacteriaceae;MC18
Mechercharimyces	2.10878901721108e-05	Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae;Mechercharimyces
Megamonas	0.00013179497010118	Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Megamonas
Melissococcus	1.508959370747e-05	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Melissococcus
Mesonia	0.000111276201298856	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Mesonia
Mesorhizobium	0.00193778769201564	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium
Methanobacterium	0.028733581674523	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium
Methanobrevibacter	0.0067971600825837	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter
Methanocorpusculum	6.21449141735002e-05	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanocorpusculaceae;Methanocorpusculum
Methanolinea	7.57312087484722e-05	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;NA;Methanolinea
Methanosaeta	0.00140104009714101	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosaetaceae;Methanosaeta
Methanosarcina	0.000524310202394478	Archaea;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina
Methanosphaera	3.58189700385474e-05	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera
Methanosphaerula	1.48526767635482e-05	Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;NA;Methanosphaerula
Methylarcula	0.0419557730937487	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Methylarcula
Methylibium	0.25289453893602	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Methylibium
Methylobacillus	7.47456913949792e-05	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylobacillus
Methylobacterium	0.0291854948517102	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium
Methylocaldum	0.0231866056992987	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum
Methylocella	3.18464484265754e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocella
Methylococcus	0.0060686551511072	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus
Methylocystis	0.00258714704370172	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Methylocystis
Methylomicrobium	0.000313299508620881	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium
Methylomonas	0.00962651693744133	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas
Methylophaga	0.0146368047071856	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga
Methylophilus	0.000458319483903765	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylophilus
Methylopila	0.00111138374067909	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Methylopila
Methylosarcina	0.00118130129415737	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylosarcina
Methylosinus	0.0277147591454337	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Methylosinus
Methylosphaera	0.00019648689567936	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylosphaera
Methylotenera	0.274021234294887	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylotenera
Methyloversatilis	0.042181068751854	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Methyloversatilis
Methylovorus	0.000128141057145655	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;Methylovorus
Microbacterium	0.00239082531036074	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium
Microbispora	0.000235957261502058	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangiaceae;Microbispora
Microbulbifer	0.00107218279758775	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alteromonadaceae;Microbulbifer
Microcella	0.0122460105075717	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microcella
Micrococcus	0.057387433848469	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Micrococcus
Microcoleus	0.0606735775398894	Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Phormidiaceae;Microcoleus
Microcystis	0.0190354955005497	Bacteria;Cyanobacteria;Oscillatoriophycideae;Chroococcales;Microcystaceae;Microcystis
Microlunatus	1.057074907825e-05	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Microlunatus
Micromonospora	0.0487073898680347	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;Micromonospora
Microscilla	1.06869459405048e-05	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flexibacteraceae;Microscilla
Microtetraspora	0.000118506214511849	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangiaceae;Microtetraspora
Microvirgula	1.41585622037899e-05	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Microvirgula
Mitsuaria	0.000642116870767559	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Mitsuaria
Mitsuokella	0.0227443848435248	Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Mitsuokella
ML110J_20	0.000403284940237429	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;ML110J_20
Mobiluncus	0.00025961264082024	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
Modestobacter	0.00391177741873312	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;Modestobacter
Mogibacterium	0.00194207547347119	Bacteria;Firmicutes;Clostridia;Clostridiales;ClostridialesFamilyXIII.IncertaeSedis;Mogibacterium
Moraxella	0.0117783833840906	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella
Morganella	0.084569537680406	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Morganella
Moritella	0.000222605661958062	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Moritellaceae;Moritella
Moryella	0.000222848099082721	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Moryella
MSBL3	0.00423403183246869	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;MSBL3
Muricauda	0.00456033349994662	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Muricauda
Myceligenerans	2.67559486679095e-05	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Promicromonosporaceae;Myceligenerans
Mycetocola	0.00025351904394147	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Mycetocola
Mycobacterium	0.117069502146724	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium
Mycoplana	0.000241788800849743	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mycoplana
Mycoplana_1	0.00122060254431485	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Mycoplana
Mycoplasma	0.0013507804961865	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma
Myroides	5.2892200255106e-05	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Myroides
Myxococcus	0.00068328756796455	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Myxococcus
Nannocystis	0.000777044278554576	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis
Natronincola	2.22290591883626e-05	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Natronincola
Natronobacillus	4.7746161874152e-05	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Natronobacillus
Natronococcus	2.03069171734712e-05	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Natronococcus
Natronorubrum	2.03069171734712e-05	Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Natronorubrum
Nautella	0.000114855080778035	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nautella
ND137	0.00153739566013395	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alteromonadaceae;ND137
Neisseria	0.378735894466907	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria
Neptunomonas	0.000723961646443274	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptunomonas
Nereida	0.011650501504402	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida
Nesterenkonia	0.000642025412135663	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Nesterenkonia
Nevskia	0.010678221336371	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;Nevskia
Niabella	0.00159537169964983	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;NA;Niabella
Niastella	0.00416600686809998	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;NA;Niastella
Nitratireductor	6.46627905507334e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Nitratireductor
Nitrincola	0.000225973162238444	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Nitrincola
Nitrobacter	0.000150986930613947	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Nitrobacter
Nitrosococcus	0.000109507754318651	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus
Nitrosomonas	0.00175166326089415	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas
Nitrosopumilus	0.317225717182203	Archaea;Crenarchaeota;Thaumarchaeota;Cenarchaeales;Cenarchaeaceae;Nitrosopumilus
Nitrosospira	0.00183273216295555	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira
Nitrospina	0.00881931389827008	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Nitrospinaceae;Nitrospina
Nitrospira	0.0125198021642089	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira
Nocardia	0.00119852549821497	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Nocardia
Nocardioides	0.00436863385026933	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Nocardioides
Nocardiopsis	0.00040868296374071	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiopsaceae;Nocardiopsis
Nonomuraea	0.000135478048089689	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangiaceae;Nonomuraea
Nordella	0.00160433417577125	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;Nordella
Nostoc	0.000194470472843979	Bacteria;Cyanobacteria;Nostocophycideae;Nostocales;Nostocaceae;Nostoc
Novispirillum	9.48794384633758e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Novispirillum
Novosphingobium	0.0538871288267382	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium
nsmpVI18	0.000656784121834198	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alteromonadaceae;nsmpVI18
Oceanibulbus	0.00106150215798373	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanibulbus
Oceanicaulis	0.00180020867833827	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Oceanicaulis
Oceanicola	0.0162005325510384	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanicola
Oceanimonas	2.36254695635748e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Oceanimonas
